50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550
49.98,59.976000000000006,68.77199999999999,77.49600000000001,86.22,94.704,102.804,110.868,118.764,126.648,134.256,141.072,146.592,150.708,154.8,158.916,162.576,164.76,165.74400000000003,165.93599999999998,165.93599999999998,165.93599999999998,165.93599999999998,165.93599999999998,165.93599999999998,165.93599999999998,165.93599999999998,165.93599999999998,165.93599999999998,165.93599999999998,165.93599999999998,165.93599999999998,165.93599999999998,165.93599999999998,165.93599999999998,165.93599999999998,165.93599999999998,165.93599999999998,165.93599999999998,165.93599999999998,165.93599999999998,165.93599999999998,165.93599999999998,165.93599999999998,165.93599999999998,165.93599999999998,165.93599999999998,165.93599999999998,165.93599999999998,165.93599999999998,165.93599999999998
4.795512424459816,3.9020262091628313,3.326755193756829,2.8835589689172707,2.527459800161648,2.2398430740877475,2.0028545757219316,1.791892892777397,1.6026375302076294,1.4285600792818636,1.2652334685018276,1.1190115705643164,0.97807961505361,0.8625154673558415,0.7677579195889028,0.6822317822719971,0.6024589226225068,0.5123130589158009,0.41852716123065287,0.33310487752254325,0.26081381102616263,0.1954271448541073,0.13625059707699277,0.08701542629496305,0.04322766130804975,0.0040009599999999,0.0039364438709999,0.0038759599999999,0.003819141818,0.0037656658819999,0.0037152457139999,0.0036676266669999,0.0036225816219999,0.0035799073679999,0.0035394215379999,0.00350096,0.003464374634,0.0034295314289999,0.0033963088369999,0.0033645963639999,0.0033342933329999,0.0033053078259999,0.0032775557449999,0.0032509599999999,0.0032254497959999,0.00320096,0.0031774305879999,0.0031548061539999,0.003133035472,0.003112071111,0.0030918690909999
